weather_temp,weather_rain,observed_sales,time_elapsed_sec
26.822023705341255,0.2177506556096312,1,641.8343402800627
28.99667129206831,3.3259140992367198,2,1008.3561736690731
25.478521365409666,2.577749342696828,1,1306.6394910477134
24.585249513372226,4.473039693073672,1,1180.5679699602667
27.214622620119815,2.2655366582857726,1,784.0012252364747
32.73871712179633,0.9455741545175983,4,983.2149715036413
28.82556013070166,3.080617933832416,1,1002.6099328652215
31.88572291773237,3.7787781971995202,1,561.7544166728427
30.660088127758353,0.6550753960407657,2,1054.2157021600738
37.863310693331634,1.5660574190153516,1,820.9692702662884
24.365436712998562,3.4375761960093785,3,1155.4220545712403
26.42911878196118,0.3838103540175914,1,1186.975458530456
28.745557511030256,1.2697453425351162,1,931.9473911642235
23.915606534989404,0.35906150742682785,1,1319.5572750223246
34.92848513032857,2.0504338557934467,1,784.5978245865284
34.222050718230044,0.1678485778879952,2,996.6883722523131
30.83772089247757,2.0088462302334325,4,1218.3275300051112
31.115563283820965,2.0867033098459733,2,1115.8343070116812
17.509264026643535,2.810167656431202,5,982.9014193798153
34.56129172187669,0.2539401411628753,7,1217.1695954128325
24.00161148057605,1.6822796210790965,1,592.4385474171464
27.79429444237097,1.4574802998789531,2,1247.725116692376
21.887551894230278,2.8753255850058816,1,1460.5127114872964
27.482767277783267,0.9033533542818387,3,742.7564367270699
24.23133410478378,3.734906451923703,1,568.4763176501297
27.701371168839408,1.0054518876972605,4,1176.1893442318203
29.603026233726823,0.05700291447100263,1,1193.1014816022075
28.388919793514468,4.51332034911899,1,808.4315027292226
28.592887324958237,7.573510842080279,2,1231.6046798969978
24.23427667728116,1.650706816863673,1,753.6945698765634
32.39492386617628,0.026455096436303237,2,1161.2898940891716
32.992774129640125,0.7498690809217262,1,418.86408249248905
25.190865560744616,0.31736430710971814,4,954.7499774113392
28.968648481872936,1.2572038933588747,4,1021.4209841489848
34.31582719588133,2.5411833320167303,2,644.1094135526371
17.454804262773468,3.512911183341844,4,1162.8148546600635
28.826689171915998,3.0188928167707205,2,1051.2996945757347
29.767894329142667,0.6077933026082186,1,833.3731649511401
32.92725182429398,2.070144015586705,2,952.2509859040433
29.848124548056457,2.747654034694374,1,1001.0721765667457
23.30539277192129,1.120184761776266,1,562.8833437707555
30.817734826986666,3.375453177186863,1,693.9673290513352
38.585010431499065,4.859519615559185,1,1016.5973226396966
27.916972964601374,0.34795142736236917,2,434.19472341329566
33.882834861172846,3.887678005612781,1,974.8047847046533
36.1853156928756,1.0709947064058092,2,741.102801515001
32.05893957511566,1.361088705739984,1,920.1001409758396
28.435442674745456,0.9776276727494602,1,977.7753719722228
27.482599266753123,2.2445752513257498,1,955.9965290748416
23.29553918099665,2.7820605940799994,1,1268.0344930380695
32.61312436310492,0.745078092363993,1,1402.0375071812782
23.64495173018866,0.009365940274415669,1,1029.7802608491113
32.373950032480124,2.534763947451175,3,758.9577554950574
29.665665827313706,2.47959847203074,2,1040.7050520551718
39.68385375019746,2.501226475728935,2,445.1119297116314
29.856790527796996,4.540042960166998,2,1278.3066129191382
20.314900090331708,3.2136720403480075,2,582.4147187170723
38.88083601260401,0.9550170698321978,1,1082.8025283983343
27.666329476570976,0.630395496635323,1,930.1179239718065
31.03679258891147,2.5031882357526722,1,746.8674786774345
30.29666707026933,2.1468736306103993,1,1142.4471968518283
37.58266518824673,0.1293057323874074,2,1089.5040025982692
33.29127310925121,3.0429919935662784,1,984.4122891267052
31.763091894115174,2.1409215046469625,1,1315.2837757593718
